"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Plestiodon_fasciatus","Plestiodon_fasciatus",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.735399269962694,-0.267421394682901,-0.371067862271736,-0.221848749616356,-0.301029995663981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plestiodon_latiscutatus","Plestiodon_latiscutatus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0705810742857076,-0.112704280191288,-0.176091259055681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Podarcis_filfolensis","Podarcis_filfolensis",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0874823108553779,-0.0874823108553779,-0.174406764214375,-0.201104259427952,-0.0949111023011094,-0.819509992363394,-0.819509992363394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Podarcis_muralis","Podarcis_muralis",28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0715635888061184,0.0683912850116668,0.0610625143783623,0.0501988757773337,0.038278182425346,0.0278142515783939,0.0193839225348942,0.00579020772915695,0.501543785255681,0.144730187628662,-0.00507402885126007,0.265442156923955,0.000231346639842034,0.013630990090427,0.0270863045739187,0.0369347256584409,0.0424734967609708,0.0457143496556967,0.0489910617756775,0.0526333531100587,0.0550795095180869
"Pseudechis_australis","Pseudechis_australis",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0223669358413049,0.00519754662069849,-0.0261689533183698,-0.0678740523739438,-0.120341863448615,-0.18522474752775,-0.266842411500628,-0.358809574726889,-0.439671628610621,-0.484972881528528,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudonaja_nuchalis","Pseudonaja_nuchalis",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.176091259055681,0.367976785294595,0.0774509799928715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Python_regius","Python_regius",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0147259514982903,0.00723749869648871,-0.00905209409799079,-0.0287605023699484,-0.0437391681139325,-0.05360354889778,-0.0679910947663418,-0.0940011046045686,-0.121262354672125,-0.125014538146551,-0.0902311817920814,-0.0331385687271075,0.00814426552895953,NA,NA,NA,NA,NA,NA,NA,NA
"Pyxis_arachnoides","Pyxis_arachnoides",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00832899582697311,-0.00832899582697311,-0.00832899582697322,-0.008328995826973,-0.00832899582697311,-0.00832899582697311,0.0774122233087783,-0.0774122233087783,NA,NA,NA,NA,NA
"Rena_dissecta","Rena_dissecta",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,0,0,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhabdophis_tigrinus","Rhabdophis_tigrinus",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301029995663981,0.425968732272281,-0.204119982655925,0.255272505103306,NA,NA,NA,NA,NA,NA,NA
"Rhinocheilus_lecontei","Rhinocheilus_lecontei",4,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.176091259055681,0.01100570369098,0.0110057036909801,0.0110057036909801,0.0110057036909801,0.01100570369098,0.0110057036909801,0.0110057036909801,0.01100570369098,0.0110057036909801,0.01100570369098,0.0110057036909801,0.0110057036909801,0.0110057036909801,0.01100570369098,0.0110057036909801,0.0110057036909801,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhynchoedura_ornata","Rhynchoedura_ornata",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0178678142885929,-0.0178678142888562,-0.0178678142893101,-0.017867814289847,-0.017867814290434,-0.0178678142910509,-0.0178678142915993,-0.0178678142919848,-0.0178678142922446,-0.0178678142925026,-0.0178678142927842,-0.0178678142929782,-0.0178678142930044,-0.0178678142929547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sauromalus_ater","Sauromalus_ater",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0669467896306131,0,-0.0377885608893997,0.0377885608893997,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"Sceloporus_bicanthalis","Sceloporus_bicanthalis",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252186653394041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sceloporus_magister","Sceloporus_magister",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109621978524194,NA,NA,NA,NA,NA,NA
"Sceloporus_scalaris","Sceloporus_scalaris",9,1,NA,NA,NA,0.215599800339355,-0.0532455119532251,-0.106455330914287,NA,NA,NA,0.531478917042255,0.427562475278839,0.148168577326775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sistrurus_catenatus","Sistrurus_catenatus",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0017899507407857,0.00178995074088451,0.00178995074103194,0.00178995074124755,0.00178995074169119,0.00178995074249477,0.00178995074355592,0.00178995074456778,0.001789950745267,0.00178995074558563,0.00178995074558896,0.00178995074538002,0.00178995074509514,0.0088957892707614,0.0160016277967689,0.0160016277969952,0.0160016277971573,0.0160016277971418,0.0614479308558046,0.0603684891583588,-0.102923560909905,0.0843208857000359,0.121733596733089
"Sistrurus_miliarius","Sistrurus_miliarius",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.160255101881397,0.227243781503063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sonora_occipitalis","Sonora_occipitalis",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.391691059395036,-0.602059991327962,0.330993219041424,0.238882088915137,0.141329152796469,NA,NA,NA,NA,NA,NA,NA,NA
"Sphenodon_punctatus","Sphenodon_punctatus",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0256146981542984,0.0256146981542984,0.0256146981542984,0.0256146981542985,NA,NA,NA,NA,NA,NA,NA,NA,-0.0876219274598479,-0.0595263790426585,NA
"Stegonotus_cucullatus","Stegonotus_cucullatus",26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0077304553674791,0.00593044198819037,0.00197437883226927,-0.00135718922387856,0.00213781182616695,0.0167423154665199,0.0388129222070055,0.0576435471756508,0.0638812979711986,0.0573699478276366,0.0463052890709929,0.0150148646568558,0.00870095942658544,NA,NA,NA,NA,NA
"Storeria_dekayi","Storeria_dekayi",21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0234752199828785,0.0234752199828753,0.0234752199828994,0.0234752199830006,0.023475219983222,0.023475219983574,0.0234752199840302,0.0234752199845443,0.0234752199850762,0.0234752199856035,0.0234752199861094,0.0234752199865662,0.0234752199869376,0.0234752199871985,0.0234752199873541,0.0234752199874376,0.0234752199874886,0.0234752199875292,0.0234752199875607,0.0234752199875781,NA,NA,NA,NA,NA,NA
"Tantilla_nigriceps","Tantilla_nigriceps",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465291490753474,-1,0,1,0,-0.0785778795968346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tantilla_planiceps","Tantilla_planiceps",4,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.297809008227897,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Teius_teyou","Teius_teyou",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.127678773974329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Terrapene_carolina","Terrapene_carolina",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0847973374161679,0.0723672325699818,0.0511130720574204,0.0297770289020129,0.0162979448152418,0.0135529833783909,0.0203349178309016,0.0290340770949316,0.0320258641847881,0.0259954761192791,0.0125052051014976,-0.00343520787406737,-0.0162672575400977,-0.0248219573174522,-0.029099307206129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Terrapene_ornata","Terrapene_ornata",9,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0278942786344647,0.0219509507572699,0.010553666844709,-0.00385912763673013,-0.0181881873748544,-0.0299793465536502,-0.0378544598313371,-0.0415185173386903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Testudo_graeca","Testudo_graeca",23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0135197850873099,0.0823303000886406,-5.78943521357678e-05,0.0195568136205491,0.0107375869207055,0.0107375869207054,0.0258320825611686,0.0201847720050959,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0194101583300005,-0.0194101583302205,-0.0194101583306899,-0.0194101583313135,-0.0194101583318855,-0.0194101583322393,-0.0194101583323729,-0.0194101583324132,-0.0194101583324757,-0.0194101583325867,-0.0194101583327254,-0.0194101583328774,-0.0194101583330226,-0.0194101583331132,NA,NA,NA
"Testudo_hermanni","Testudo_hermanni",86,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0884318757339018,-0.0884318757339018,-0.0125840961051904,-0.0578898301212565,-0.00619882406334171,-0.011488061033976,-0.0202157240819203,-0.0202157240819199,-0.0387248690508222,-0.0173200572068015,0.00704349040345065,0.0255140252265006,-0.0042386345446308,-0.00423863454462448,-0.00423863454454862,-0.00423863454437503,-0.0042386345441364,-0.00423863454390834,-0.0162944331925249,-0.0240737410576335,-0.0240737410574752,-0.0240737410573725,-0.0240737410573109,-0.0240737410572681,-0.0240737410572091,-0.0240737410571011,-0.0240737410569376,-0.0240737410567469,-0.0240737410565675,-0.0240737410564171,-0.0240737410562972,-0.0240737410562092,-0.0240737410561633,NA,NA,NA
"Thamnophis_elegans","Thamnophis_elegans",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thamnophis_marcianus","Thamnophis_marcianus",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,1,-1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thamnophis_sirtalis","Thamnophis_sirtalis",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058308372843709,0,-1,1,0,0.595096847390371,-0.124159517813277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tiliqua_rugosa","Tiliqua_rugosa",11,1,NA,NA,NA,NA,NA,NA,NA,NA,0.06096695569647,-0.00563667883904095,-0.0952722638279191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.059290482861275,0.135848280198722,0.0914718415957274,NA,NA,NA,NA,NA,NA
"Toropuku_stephensi","Toropuku_stephensi",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00443712599610208,-0.00443712599610208,-0.00443712599610208,-0.00443712599610213,-0.00443712599610208,-0.00443712599610213,-0.00443712599610208,-0.00443712599610208,-0.00443712599610213,-0.00443712599610208,-0.00443712599610213,-0.00443712599610202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tropidonophis_mairii","Tropidonophis_mairii",26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00556678294924562,-0.0119893103873326,-0.02083311882432,-0.0270880486582182,-0.0310162406141944,-0.0351782010183958,-0.0352374497915112,-0.019327842163174,0.0187324436628625,0.0663645946021317,0.0983737283643372,-0.022723053905978,-0.0220353074652562,NA,NA,NA,NA,NA
"Tropidurus_etheridgei","Tropidurus_etheridgei",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0163904161881693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tropidurus_itambere","Tropidurus_itambere",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0520885022965261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tropidurus_torquatus","Tropidurus_torquatus",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.201820094764344,0.0625555036646415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tympanocryptis_pinguicolla","Tympanocryptis_pinguicolla",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.365443860359864,-0.726294960999072,NA,NA,NA,NA,NA,NA,NA,NA
"Uma_inornata","Uma_inornata",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0389575909739088,0.0389575909740312,0.0389575909740469,0.0389575909737691,0.0389575909732957,0.038957590972954,0.0389575909729997,0.0389575909733606,0.0389575909736852,NA,NA,NA,NA,NA
"Urosaurus_graciosus","Urosaurus_graciosus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160312775863681,NA,NA,NA,NA,NA,NA
"Uta_stansburiana","Uta_stansburiana",47,1,-0.142539352240386,-0.00749080584436079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.469729764032726,-0.214652321792702,-1,1,0.212150309723486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173888347548155,NA,NA,NA,NA,NA,NA
"Vanzosaura_rubricauda","Vanzosaura_rubricauda",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.68847294995946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Varanus_komodoensis","Varanus_komodoensis",8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0243731924375477,-0.0243731924375476,-0.0243731924375476,-0.0243731924375477,-0.0243731924375476,-0.0243731924375476,-0.0243731924375476,-0.0243731924375477,-0.0484550065040282,-0.0229701564544728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Varanus_mitchelli","Varanus_mitchelli",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0341242657416323,0.00981632555279477,0.0479344678219302,-0.214559134602438,-0.685585749632477,0.0722391228140192,-0.157383423545322,-0.157383423545322,-0.157383423545322,-0.157383423545322,-0.157383423545322,-0.157383423545322,-0.157383423545322,-0.157383423545322,NA
"Varanus_panoptes","Varanus_panoptes",22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0762845993544719,0.073814392907063,-0.274287212263646,-0.305048163703672,-0.180376514620479,-0.60211426676801,-0.196673198157892,-0.126611629667089,-0.0600987892477561,-0.0600987892477561,-0.060098789247756,-0.0600987892477561,-0.0600987892477561,-0.060098789247756,NA
"Vipera_aspis","Vipera_aspis",58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0045823560979541,0.00774560268145719,0.00725774155227255,0.000638889996608993,-0.0338659914360169,-0.0301542229450877,-0.0263594775125813,-0.0358608403607571,-0.06220514718102,-0.0909730456087302,-0.102686787659375,-0.0924383303167087,-0.0727641639514072,-0.0575102676171599,-0.0479880736755254,-0.0376084403410653,-0.025519235526583,-0.0190001348246291,-0.0221216209116727,-0.0579214120053819,NA,NA,NA,NA,NA,NA,NA
"Vipera_berus","Vipera_berus",94,1,NA,NA,NA,NA,-0.446404744226181,-0.356202335765899,-0.197066620247321,-0.0196244936903578,0.128415365310136,0.223782403875669,0.266304464566402,0.0307604368854824,0.0404229772955469,0.0367006554655041,0.00778876344483725,-0.024985027772245,-0.032875975808889,-0.0188181511329746,-0.0165915771089051,-0.0508176707797956,-0.108287712231458,-0.15135743432556,-0.149607313963371,-0.0937631528254316,-0.0190956533022156,0.0520733630532411,0.113831167107644,0.13053194367376,0.091617008537322,0.0283667947073132,-0.00925144122612187,0.00191583019141151,0.036910278793522,0.0496018826221529,0.0195132757805262,-0.0326368898406352,-0.0523268666791992,-0.0644922730917091,-0.0652705266356721,-0.0566982885149495,-0.0586282188887446,-0.0489984585182571,-0.0346899811954162,-0.0222350500101489,-0.0157331193619735,-0.0140762493983621
"Vipera_ursinii","Vipera_ursinii",44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0116517805895904,-0.00554565806366281,0.00359070755531254,0.00920945794197103,0.006551562824746,-0.00150528414997475,-0.00564004186983424,-0.000425052961125716,0.00591624321093809,-0.00416828607025022,-0.039363273673936,-0.0856312098424136,-0.114252925349582,-0.106789692419056,-0.071982824413694,-0.0365518967032705,-0.0196624265190319,-0.0181578363347394,-0.0165344794550768,-0.00750444814409512,0.00159588384900999,NA,NA,NA,NA,NA,NA,NA,NA
"Zamenis_longissimus","Zamenis_longissimus",31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.028007890357951,-0.0280078903579508,-0.028007890357951,-0.028007890357951,-0.028007890357951,-0.0126173257021517,-0.0143974064669714,-0.0192091866120361,-0.00400653897184859,-0.0138129342460486,-0.0256434140984669,-0.0364296560632877,-0.0436248171893828,-0.0447644307909284,-0.0426796456791322,-0.0208491523491929,0.00559558924882397,0.0273538642285033,0.0391760210750124,0.0428061421785495,NA,NA,NA,NA,NA,NA,NA
"Zootoca_vivipara","Zootoca_vivipara",43,1,NA,NA,NA,NA,NA,NA,-0.0601214394109374,-0.0605385598085575,-0.0607787821672348,-0.0601232959165776,-0.058377708316474,-0.0558711299939171,-0.0528803184160155,-0.0492394045708494,-0.044609467539631,-0.0390618277524155,-0.033389783013734,-0.0287051637303206,-0.0257623495529635,-0.0245480253042848,NA,NA,NA,NA,-0.0450198759971792,-0.0439415472905782,-0.0418953297878817,-0.0391873084158045,-0.0359076026364202,-0.0318532434641183,-0.0268301909240394,-0.0209755658397075,-0.206434003029274,-0.00485761937003071,0.0849466878939962,-0.0902143276246904,0.0864987914904496,-0.00135823992292883,0.000897157579361707,0.00253853431966689,0.00239665833159952,0.000372703372311101,-0.00256276880062178,-0.00522607283551602,-0.00694119005775073,-0.00766123596512558
