population_id,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
10410,1,-0.197066620247321,-0.0196244936903578,0.128415365310136,0.223782403875669,0.266304464566402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12007,1,-1,-1,-1,-1,-1,0.0307604368854824,0.0404229772955469,0.0367006554655041,0.00778876344483725,-0.024985027772245,-0.032875975808889,-0.0188181511329746,-0.0165915771089051,-0.0508176707797956,-0.108287712231458,-0.15135743432556,-0.149607313963371,-0.0937631528254316,0.00750605303666374,0.12634801339182,0.213728281559284,0.22211536400161,0.148844774054471,0.0520503745462475,0.00540931878402673,0.0284406503522552,0.0679886368570071,0.0555998837228662,-0.0206362271535043,-0.109703238562893,-0.160321732187067,-0.162365351177989,-0.115834095535718,-0.0446747994116805,-1,-1,-1,-1,-1,-1,-1,-1
19094,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.045697359641095,-0.0222012872853377,0.013934052656003,0.0389485233459101,0.0343892430201729,0.00468321486837886,-0.0239122012362705,-0.0246089899694322,0.00583192073003702,0.0436038815214397,0.0596627787145567,0.0450202651172806,0.0140576419320211,-0.0139931108823261,-0.0313127885944509,-0.0391213422138952,-0.0372274635402599,-0.023959247881977,-0.00463004884673701,0.00880255872989744,0.0102757229976538,0.00640711245036019,-1,-1
21269,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0558554107659388,-0.0726724715643542,-0.103372240618205,-0.136557920507529,-0.157291627340241,-0.155250720952861,-0.13040692875825,-0.0928634268770615,-0.0567421524373484,-0.0323648178663817,-0.0219325847155801,-1,-1
21268,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0443577413778432,-0.0443577413774537,-0.0443577413762778,-0.0443577413740463,-0.0443577413709479,-0.0443577413676014,-0.0443577413647293,-0.0443577413627896,-0.0443577413618169,-0.0443577413615197,-0.0443577413615067,-1,-1
21267,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00171167638621827,0.00165996980085792,0.00162707859625322,0.00170991283338334,0.00195406776201668,0.00232305030574415,0.00273008393192781,0.00309129230492339,0.00335713502867241,0.00351435878235346,0.00357821603327807,-1,-1
10409,1,0.00413307740865387,0.0101468190930818,0.0229422898074989,0.0343326863141842,0.02842936855879,-0.00226078626017934,-0.0434214091830221,-0.0682284480834077,-0.0640766904478576,-0.0474819602839298,-0.0486343142762313,-0.0818598406449595,-0.133800944567092,-0.178797985148463,-0.201265342546353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19645,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0175204239793953,0.0173977709055602,0.0166330347014068,0.0150176550219658,0.0132507568988025,0.0122549905852112,0.0119611656760243,0.0113027509990555,0.00969041312854424,0.00811805579512992,0.00822527370730342,0.010187877805294,0.0120624948273931,0.0117135480268442,0.00927040376578514,0.00707697627421222,-1,-1,-1
956,1,0.021761254707237,0.00732101373446925,-0.00300216969961831,-0.00821913967732435,-0.00992990798714621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
957,1,0.0748229101024311,0.0441423193027912,-0.0190881369047555,-0.0786694975133895,-0.0860344658148247,-0.0328835328005652,0.0360956521637239,0.0669014016065146,0.0464309406563495,0.00594895847484977,-0.017410905679752,-0.0133274630770752,0.00370372582560741,0.0159477687722578,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25663,1,-0.0608089801338459,-0.0608089801338459,-0.0608089801338459,-0.060808980133846,-0.0608089801338459,-0.0608089801338459,-0.060808980133846,-0.060808980133846,-0.0608089801338459,-0.060808980133846,-0.0608089801338459,-0.0608089801338459,-0.0608089801338459,-0.0608089801338459,-0.0608089801338458,-0.060808980133846,-0.0608089801338461,-0.0608089801338458,-0.0608089801338459,-0.0608089801338458,-0.0608089801338462,-0.0608089801338458,-0.0608089801338458,-0.0608089801338458,-0.0608089801338463,-0.0608089801338458,-0.0608089801338458,-0.0608089801338458,-0.0608089801338461,-0.0608089801338458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21248,1,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865367,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865367,-0.0646555281865371,-0.0646555281865369,-0.0646555281865367,-0.0646555281865368,-0.064655528186537,-0.0646555281865369,-0.0646555281865367,-0.0646555281865368,-0.064655528186537,-0.0646555281865368,-0.0646555281865368,-0.0646555281865368,-0.064655528186537,-0.0646555281865368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21244,1,-0.0646555281865369,-0.0646555281865369,-0.0646555281865368,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865368,-0.0646555281865369,-0.0646555281865368,-0.064655528186537,-0.0646555281865368,-0.0646555281865368,-0.0646555281865368,-0.0646555281865369,-0.0646555281865367,-0.0646555281865369,-0.0646555281865371,-0.0646555281865367,-0.0646555281865369,-0.0646555281865367,-0.064655528186537,-0.0646555281865369,-0.0646555281865367,-0.0646555281865369,-0.0646555281865371,-0.0646555281865366,-0.0646555281865369,-0.0646555281865369,-0.0646555281865371,-0.0646555281865366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25662,1,-0.0646555281865369,-0.0646555281865368,-0.0646555281865368,-0.0646555281865369,-0.0646555281865368,-0.0646555281865369,-0.0646555281865368,-0.064655528186537,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865367,-0.064655528186537,-0.0646555281865367,-0.0646555281865367,-0.0646555281865371,-0.0646555281865369,-0.0646555281865369,-0.0646555281865366,-0.0646555281865371,-0.0646555281865369,-0.0646555281865369,-0.0646555281865366,-0.0646555281865371,-0.0646555281865369,-0.0646555281865366,-0.0646555281865369,-0.0646555281865371,-0.0646555281865369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21242,1,-0.0532795781182551,-0.0532795781182551,-0.0532795781182551,-0.0532795781182553,-0.0532795781182551,-0.0532795781182551,-0.0532795781182551,-0.0532795781182553,-0.0532795781182551,-0.0532795781182551,-0.0532795781182551,-0.0532795781182551,-0.0532795781182551,-0.0532795781182551,-0.0532795781182551,-0.0532795781182551,-0.0532795781182553,-0.0532795781182551,-0.0532795781182551,-0.0532795781182551,-0.0532795781182553,-0.053279578118255,-0.0532795781182551,-0.0532795781182551,-0.0532795781182553,-0.053279578118255,-0.0532795781182552,-0.0532795781182551,-0.0532795781182552,-0.0532795781182551,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25659,1,-0.0646555281865369,-0.0646555281865368,-0.0646555281865368,-0.0646555281865369,-0.0646555281865368,-0.0646555281865369,-0.0646555281865368,-0.064655528186537,-0.0646555281865367,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865367,-0.0646555281865371,-0.0646555281865367,-0.0646555281865369,-0.0646555281865366,-0.0646555281865371,-0.0646555281865369,-0.0646555281865369,-0.0646555281865366,-0.0646555281865371,-0.0646555281865369,-0.0646555281865366,-0.0646555281865369,-0.0646555281865371,-0.0646555281865369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25657,1,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865371,-0.0646555281865366,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21249,1,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865369,-0.0646555281865367,-0.064655528186537,-0.0646555281865367,-0.064655528186537,-0.0646555281865367,-0.064655528186537,-0.0646555281865369,-0.0646555281865367,-0.0646555281865371,-0.0646555281865367,-0.0646555281865368,-0.0646555281865368,-0.064655528186537,-0.0646555281865368,-0.0646555281865368,-0.0646555281865368,-0.064655528186537,-0.0646555281865368,-0.0646555281865369,-0.0646555281865367,-0.0646555281865371,-0.0646555281865367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21252,1,-0.099524825359937,-0.099524825359937,-0.0995248253599368,-0.099524825359937,-0.0995248253599369,-0.0995248253599369,-0.0995248253599369,-0.0995248253599371,-0.0995248253599368,-0.0995248253599371,-0.0995248253599368,-0.099524825359937,-0.0995248253599368,-0.099524825359937,-0.0995248253599369,-0.0995248253599368,-0.0995248253599372,-0.0995248253599367,-0.0995248253599369,-0.0995248253599369,-0.0995248253599372,-0.0995248253599369,-0.0995248253599366,-0.099524825359937,-0.0995248253599372,-0.0995248253599368,-0.0995248253599368,-0.099524825359937,-0.099524825359937,-0.099524825359937,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21247,1,0.0103775580178703,0.0103775580178703,0.0103775580178702,0.0103775580178703,0.0103775580178702,0.0103775580178703,0.0103775580178702,0.0103775580178703,0.0103775580178702,0.0103775580178703,0.0103775580178702,0.0103775580178702,0.0103775580178703,0.0103775580178702,0.0103775580178703,0.0103775580178702,0.0103775580178703,0.0103775580178702,0.0103775580178703,0.0103775580178702,0.0103775580178703,0.0103775580178702,0.0103775580178702,0.0103775580178703,0.0103775580178702,0.0103775580178703,0.0103775580178702,0.0103775580178703,0.0103775580178703,0.0103775580178702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21251,1,-0.0256736835555873,-0.0256736835555872,-0.0256736835555874,-0.0256736835555872,-0.0256736835555873,-0.0256736835555873,-0.0256736835555872,-0.0256736835555873,-0.0256736835555872,-0.0256736835555873,-0.0256736835555872,-0.0256736835555872,-0.0256736835555874,-0.0256736835555872,-0.0256736835555873,-0.0256736835555872,-0.0256736835555873,-0.0256736835555872,-0.0256736835555873,-0.0256736835555872,-0.0256736835555873,-0.0256736835555872,-0.0256736835555873,-0.0256736835555872,-0.0256736835555874,-0.0256736835555872,-0.0256736835555873,-0.0256736835555873,-0.0256736835555873,-0.0256736835555872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21246,1,0.0118701314732427,0.0118701314732427,0.0118701314732426,0.0118701314732427,0.0118701314732426,0.0118701314732427,0.0118701314732426,0.0118701314732427,0.0118701314732427,0.0118701314732426,0.0118701314732427,0.0118701314732426,0.0118701314732426,0.0118701314732427,0.0118701314732427,0.0118701314732427,0.0118701314732427,0.0118701314732426,0.0118701314732427,0.0118701314732427,0.0118701314732427,0.0118701314732427,0.0118701314732426,0.0118701314732427,0.0118701314732427,0.0118701314732426,0.0118701314732427,0.0118701314732426,0.0118701314732428,0.0118701314732426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21250,1,0.0121999476314089,0.012199947631409,0.0121999476314089,0.0121999476314089,0.0121999476314089,0.0121999476314089,0.0121999476314089,0.0121999476314089,0.0121999476314089,0.0121999476314089,0.012199947631409,0.0121999476314089,0.012199947631409,0.0121999476314089,0.0121999476314089,0.012199947631409,0.012199947631409,0.0121999476314089,0.0121999476314089,0.012199947631409,0.0121999476314089,0.012199947631409,0.0121999476314089,0.012199947631409,0.0121999476314089,0.012199947631409,0.0121999476314089,0.0121999476314089,0.012199947631409,0.0121999476314089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21245,1,0.0284917972227802,0.02849179722278,0.0284917972227801,0.0284917972227801,0.0284917972227801,0.0284917972227801,0.0284917972227801,0.0284917972227801,0.0284917972227801,0.0284917972227801,0.0284917972227801,0.0284917972227801,0.0284917972227801,0.0284917972227801,0.0284917972227801,0.0284917972227801,0.0284917972227803,0.0284917972227801,0.0284917972227801,0.0284917972227801,0.0284917972227802,0.0284917972227801,0.0284917972227802,0.0284917972227799,0.0284917972227802,0.0284917972227801,0.0284917972227802,0.0284917972227801,0.0284917972227802,0.0284917972227801,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
21243,1,-0.0646555281865371,-0.0646555281865366,-0.0646555281865369,-0.0646555281865371,-0.0646555281865366,-0.0646555281865369,-0.0646555281865369,-0.0646555281865371,-0.0646555281865366,-0.0646555281865371,-0.0646555281865366,-0.064655528186537,-0.0646555281865367,-0.064655528186537,-0.0646555281865367,-0.0646555281865369,-0.0646555281865371,-0.0646555281865367,-0.0646555281865368,-0.0646555281865368,-0.064655528186537,-0.0646555281865368,-0.0646555281865368,-0.0646555281865368,-0.064655528186537,-0.0646555281865368,-0.0646555281865368,-0.0646555281865368,-0.064655528186537,-0.0646555281865368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8781,1,-0.0068455066942289,-0.0155513492554746,-0.0267416355159974,-0.0368430882349371,-0.0427732847720631,-0.043858276326282,-0.0415277056207137,-0.0361693882009114,-0.0280977384360105,-0.0185560907582116,-0.00776021315733533,0.00407766977775526,0.0144683599394793,0.0191691147009738,0.0172172395157062,0.00807967417189492,-0.0101045501527873,-0.0359536140251686,-0.0650913040528694,-0.0932076980123479,-0.118168900961089,-0.139637882959622,-0.157614644007944,-0.172099184106042,-0.183091503253937,-0.190591601451619,-0.19459947869908,-0.195654200463265,-0.195912028611892,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11998,1,-1,-1,-0.263241434774582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167896050961597,0.167896050961597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11953,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.342422680822206,-1.04139268515823,0.778151250383644,0.0669467896306132,0.154901959985743,-0.154901959985743,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8578,1,0.048511143652274,0.0485111436522745,0.048511143652274,0.0485111436522745,0.048511143652274,0.0485111436522745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
176,1,0.00586897604579484,0.00586897604579484,0.0744134205491733,0.0744134205491735,0.0744134205491735,0.0744134205491735,0.0181424297353818,0.018142429735382,0.018142429735382,0.018142429735382,0.018142429735382,0.0181424297353818,0.018142429735382,0.0540258001222831,0.0540258001222829,0.0540258001222829,0.0540258001222831,0.0540258001222831,0.0540258001222829,0.0540258001222829,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8566,1,0.048511143652274,0.0485111436522745,0.048511143652274,0.0485111436522745,0.048511143652274,0.0485111436522745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
180,1,0.0837726951146638,0.0837726951146638,-0.00625841990663112,-0.00625841990663134,-0.00625841990663112,-0.00625841990663112,0.0416038816699227,0.0416038816699225,0.0416038816699227,0.0416038816699227,0.0416038816699225,0.0416038816699227,0.0416038816699227,0.0547190384937914,0.0547190384937912,0.0547190384937914,0.0547190384937912,0.0547190384937914,0.0547190384937914,0.0547190384937912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8558,1,-0.0566047921225743,-0.0566047921225745,-0.0566047921225743,-0.0566047921225743,-0.0566047921225743,-0.0566047921225745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
178,1,-0.00395094226500009,-0.00395094226500003,-0.0765526270419404,-0.0765526270419403,-0.0765526270419404,-0.0765526270419403,0.0504770136159006,0.0504770136159007,0.0504770136159007,0.0504770136159006,0.0504770136159007,0.0504770136159007,0.0504770136159006,0.0316926785166224,0.0316926785166223,0.0316926785166224,0.0316926785166224,0.0316926785166223,0.0316926785166223,0.0316926785166225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8557,1,-0.0400582145983299,-0.0400582145983299,-0.0400582145983295,-0.0400582145983299,-0.0400582145983299,-0.0400582145983295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
179,1,-0.0163533753702536,-0.0163533753702536,-0.0198137309912065,-0.0198137309912068,-0.0198137309912065,-0.0198137309912065,0.022890472789751,0.0228904727897512,0.0228904727897512,0.0228904727897512,0.022890472789751,0.0228904727897512,0.0228904727897512,-0.0257556217542081,-0.0257556217542081,-0.0257556217542079,-0.0257556217542081,-0.0257556217542081,-0.0257556217542081,-0.0257556217542079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8552,1,-0.0896151040975268,-0.0896151040975266,0.154324989471175,0.154324989471175,0.154324989471175,0.154324989471175,-0.0177845383807291,-0.0177845383807291,-0.0177845383807291,-0.0177845383807289,-0.0177845383807291,-0.0177845383807291,-0.0177845383807291,-0.0177845383807291,-0.0177845383807289,-0.0177845383807291,-0.0177845383807291,-0.0177845383807289,-0.0177845383807291,-0.0177845383807291,-0.0177845383807291,-0.0177845383807291,-0.0177845383807289,-0.0177845383807291,-0.0177845383807291,-0.0177845383807291,-0.0177845383807291,-0.0177845383807289,-0.0177845383807291,-0.0177845383807291,-0.0177845383807289,-0.0177845383807291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
175,1,0.0305901244518818,0.0305901244518818,0.10649218306807,0.10649218306807,0.10649218306807,0.10649218306807,0.0572901550927399,0.05729015509274,0.0572901550927399,0.0572901550927399,0.05729015509274,0.0572901550927398,0.05729015509274,0.0116042583889849,0.0116042583889848,0.0116042583889849,0.0116042583889848,0.0116042583889849,0.0116042583889849,0.0116042583889849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
263,1,-0.0119224005717906,-0.0119224005717911,-0.0119224005717911,-0.0119224005717906,-0.0119224005717911,-0.0119224005717911,-0.0119224005717906,-0.0119224005717911,-0.0119224005717911,-0.0119224005717906,-0.0119224005717911,-0.0119224005717911,-0.0119224005717906,-0.0119224005717911,-0.0119224005717911,-0.0119224005717906,-0.0119224005717911,-0.0119224005717906,-0.0119224005717911,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
23657,1,-0.0601214394109374,-0.0605385598085575,-0.0607787821672348,-0.0601232959165776,-0.058377708316474,-0.0558711299939171,-0.0528803184160155,-0.0492394045708494,-0.044609467539631,-0.0390618277524155,-0.033389783013734,-0.0287051637303206,-0.0257623495529635,-0.0245480253042848,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19097,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.0450198759971792,-0.0439415472905782,-0.0418953297878817,-0.0391873084158045,-0.0359076026364202,-0.0318532434641183,-0.0268301909240394,-0.0209755658397075,-0.0149279973865095,-0.00971523874006142,-0.00619788326768878,-0.00433739619369966,-0.00309367607478195,-0.00135823992292883,0.000897157579361707,0.00253853431966689,0.00239665833159952,0.000372703372311101,-0.00256276880062178,-0.00522607283551602,-0.00694119005775073,-0.00766123596512558,-1,-1
17694,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.397940008672038,0,0.176091259055681,-0.176091259055681,0.176091259055681,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25461,1,-1,-0.0572663249652183,-0.0572663249652183,-0.0572663249652184,-0.0572663249652183,-0.0572663249652183,-0.0572663249652184,-0.0572663249652183,-0.0572663249652183,-0.0572663249652183,-0.0572663249652184,-0.0572663249652184,-0.0572663249652184,-0.0572663249652183,-0.0572663249652184,-0.0572663249652183,-0.0572663249652184,-0.0572663249652184,-0.0572663249652183,-0.0572663249652184,-0.0572663249652184,-0.0572663249652183,-0.0572663249652184,-0.0572663249652184,-0.0572663249652183,-0.0572663249652184,-0.0572663249652184,-0.0572663249652183,-0.0572663249652183,-0.0572663249652184,-0.0572663249652181,-0.0572663249652184,-0.0572663249652183,-0.0572663249652183,-0.0572663249652186,-0.0572663249652183,-1,-1,-1,-1,-1,-1
21261,1,-1,-1,-1,-1,-1,0.193569614520935,0.193569614520935,0.193569614520935,0.193569614520936,0.193569614520935,0.193569614520935,0.193569614520936,0.193569614520935,-0.364640319599845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25460,1,-1,-0.0100623576603245,-0.0100623576603247,-0.0100623576603247,-0.0100623576603245,-0.0100623576603247,-0.0100623576603247,-0.0100623576603247,-0.0100623576603247,-0.0100623576603245,-0.0100623576603247,-0.0100623576603247,-0.0100623576603245,-0.0100623576603247,-0.0100623576603247,-0.0100623576603247,-0.0100623576603245,-0.0100623576603247,-0.0100623576603247,-0.0100623576603247,-0.0100623576603245,-0.0100623576603247,-0.0100623576603245,-0.0100623576603247,-0.0100623576603247,-0.0100623576603245,-0.0100623576603248,-0.0100623576603246,-0.0100623576603247,-0.0100623576603247,-0.0100623576603245,-0.0100623576603247,-0.0100623576603247,-0.0100623576603246,-0.0100623576603246,-0.0100623576603247,-1,-1,-1,-1,-1,-1
21260,1,-1,-1,-1,-1,-1,0.0680085055437845,0.0680085055437845,0.0680085055437845,0.0680085055437845,0.0680085055437845,0.0680085055437845,0.0680085055437845,0.0680085055437845,-0.31231100607367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25459,1,-1,-0.00281389717837155,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837155,-0.00281389717837199,-0.00281389717837155,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837155,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-0.00281389717837177,-1,-1,-1,-1,-1,-1
21259,1,-1,-1,-1,-1,-1,-0.0940691040510813,-0.0940691040510813,-0.0940691040510813,-0.0940691040510813,-0.0940691040510813,-0.0940691040510813,-0.0940691040510813,-0.0940691040510815,0.294399416764968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25400,1,-1,-1,0.0705810742857076,-0.112704280191288,-0.176091259055681,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
17681,1,-1,-1,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.0134777020621852,0.0134777020621848,0.0134777020621852,0.013477702062185,0.013477702062185,0.0134777020621848,0.0134777020621852,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,0.013477702062185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12004,1,-1,-1,-0.297809008227897,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,-0.114398423949597,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12003,1,-1,-1,-0.176091259055681,0.01100570369098,0.0110057036909801,0.0110057036909801,0.0110057036909801,0.01100570369098,0.0110057036909801,0.0110057036909801,0.01100570369098,0.0110057036909801,0.01100570369098,0.0110057036909801,0.0110057036909801,0.0110057036909801,0.01100570369098,0.0110057036909801,0.0110057036909801,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12002,1,-1,-1,0.0114294617807817,0.00943348579800896,0.00943348579800873,0.00943348579800896,0.00943348579800873,0.00943348579800896,0.00943348579800896,0.00943348579800873,0.00943348579800896,0.00943348579800873,0.00943348579800896,0.00943348579800873,0.00943348579800896,0.00943348579800873,0.00943348579800896,0.00943348579800896,0.00943348579800896,-0.280152621610481,-0.280152621610481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
